TripID,MMSI,MeanSOG,VesselName,IMO,CallSign,VesselType,Length,Width,Draft,Cargo,DepTime,ArrTime,DepLat,DepLon,ArrLat,ArrLon,DepCountry,DepCity,ArrCountry,ArrCity,Duration
116,367627530,0.060465116279069774,BARANOF QUEEN,,WDH5394,1001.0,14.9,5.2,,,2017-01-01 00:01:24,2017-01-01 02:34:22,49.09226,-123.09236,49.09228,-123.09232,CA,Ladner,CA,Ladner,0 days 02:32:58
117,367719910,0.0,NAILDITWICE,,WDI6557,1019.0,,,,,2017-01-01 00:02:53,2017-01-01 02:32:54,48.7905,-122.70938999999998,48.79049000000001,-122.70937,US,Marietta,US,Marietta,0 days 02:30:01
118,366946000,0.008823529411764706,PACIFIC GLACIER,IMO7391276,WRYH,1001.0,84.0,13.42,4.9,30.0,2017-01-01 00:00:10,2017-01-01 02:38:38,47.63105,-122.38215,47.63107,-122.38212,US,Seattle,US,Seattle,0 days 02:38:28
119,367020280,0.22830188679245275,PESO II,,WDC4172,1001.0,14.11,4.4,,,2017-01-01 00:01:26,2017-01-01 02:40:38,43.34564,-124.32174,43.34561,-124.32172,US,Barview,US,Barview,0 days 02:39:12
120,367649190,0.15306122448979592,WINKAPEW,,WDH7539,1019.0,18.59,,,,2017-01-01 00:01:50,2017-01-01 02:37:49,48.67333,-123.19417,48.67298,-123.19299,US,Friday Harbor,US,Friday Harbor,0 days 02:35:59
121,367513140,0.0,CLEARWATER,IMO8851039,WDG2196,1025.0,27.13,8.53,,,2017-01-01 00:00:06,2017-01-01 02:39:10,46.09062,-122.932,46.09062,-122.93203,US,Rainier,US,Rainier,0 days 02:39:04
122,316005100,0.0,PACHENA NO 1,,VD2970,1001.0,21.34,6.1,2.8,,2017-01-01 00:01:53,2017-01-01 02:37:52,49.11985,-123.16795,49.11988,-123.16792,CA,Richmond,CA,Richmond,0 days 02:35:59
123,367746360,0.05200000000000002,GRATITUDE,,WDI9208,1019.0,16.25,,,,2017-01-01 00:02:01,2017-01-01 02:42:30,48.50444,-122.60568,48.50438,-122.60575,US,Anacortes,US,Anacortes,0 days 02:40:29
124,338190965,0.031250000000000014,ROYAL CHINOOK,,,1019.0,18.56,,,,2017-01-01 00:00:38,2017-01-01 02:36:35,47.33362,-122.58235,47.33363,-122.58236,US,Gig Harbor,US,Gig Harbor,0 days 02:35:57
125,355260000,0.3377049180327871,NORD INTEGRITY,IMO9568031,3FVP7,80.0,180.0,32.0,11.4,80.0,2017-01-01 00:00:04,2017-01-01 02:33:19,37.75152,-122.34335,37.75147,-122.34418,US,San Francisco,US,San Francisco,0 days 02:33:15
126,367309420,5.191428571428574,PARAGON,IMO7802627,WDD9285,1025.0,30.21,9.76,4.1,,2017-01-01 00:00:00,2017-01-01 02:34:48,47.26668,-122.41324,47.44508,-122.38735,US,Tacoma,US,Normandy Park,0 days 02:34:48
127,316031048,0.0007299270072992701,SST CAPILANO,IMO9744477,,,21.69,,,,2017-01-01 00:00:08,2017-01-01 02:40:17,49.29074,-123.0607,49.29078,-123.06074,CA,North Vancouver,CA,North Vancouver,0 days 02:40:09
128,378111146,0.0,ORION,,ZJL5600,1019.0,38.1,,,37.0,2017-01-01 00:00:50,2017-01-01 02:36:46,49.29475,-123.13247,49.29472,-123.13239,CA,West End,CA,West End,0 days 02:35:56
129,368652000,0.0,NICOLE MARIE,,WSA9839,1001.0,20.42,5.1,,,2017-01-01 00:02:17,2017-01-01 02:41:17,46.30546,-124.03791,46.30545,-124.03791,US,Long Beach,US,Long Beach,0 days 02:39:00
130,367513160,2.378985507246379,DESCHUTES,IMO9158068,WDG2198,1025.0,26.48,10.5,,52.0,2017-01-01 00:00:03,2017-01-01 02:38:04,45.63803,-122.78148,45.56047,-122.72793,US,Felida,US,West Haven,0 days 02:38:01
131,367537320,0.03597122302158272,RED CLOUD,,WDG4509,1013.0,28.65,,,37.0,2017-01-01 00:00:02,2017-01-01 02:37:20,47.66736,-122.3899,47.66737,-122.38982,US,Seattle,US,Seattle,0 days 02:37:18
132,316014836,0.000819672131147541,OCEAN GAYLE,,,31.0,12.28,5.94,0.6,31.0,2017-01-01 00:00:02,2017-01-01 02:37:41,49.19639,-123.13599,49.19641,-123.13599,CA,Richmond,CA,Richmond,0 days 02:37:39
133,367069240,7.523404255319147,C F CAMPBELL,IMO7417379,WDC7294,1025.0,32.19,9.48,4.2,31.0,2017-01-01 00:00:03,2017-01-01 02:39:12,48.57118,-122.75411,48.24408,-122.81452,US,Anacortes,US,Coupeville,0 days 02:39:09
134,316001254,8.884782608695646,QUEEN OF NANAIMO,IMO6404375,VCNX,1012.0,129.98,23.93,4.0,,2017-01-01 00:00:05,2017-01-01 02:35:24,48.80951,-123.38692,49.00602,-123.12947,CA,North Saanich,US,Point Roberts,0 days 02:35:19
135,316019802,0.006382978723404256,JANUS,,CFK9598,1019.0,23.09,6.18,3.1,,2017-01-01 00:00:25,2017-01-01 02:33:22,49.29138,-123.12429,49.29146,-123.12428,CA,West End,CA,West End,0 days 02:32:57
136,338097978,0.0125,TERRY ELLEN,,,1019.0,14.69,,,,2017-01-01 00:00:38,2017-01-01 02:32:23,38.03507000000001,-121.88318999999998,38.03507000000001,-121.8832,US,Pittsburg,US,Pittsburg,0 days 02:31:45
137,366980220,0.5289855072463757,ALYSSA ANN,IMO7939078,WBG4515,1025.0,29.14,8.23,3.4,,2017-01-01 00:00:06,2017-01-01 02:40:05,47.57325,-122.34511,47.59061,-122.3473,US,Seattle,US,Seattle,0 days 02:39:59
138,257842000,0.0,STAR LAGUNA,IMO9593854,LAPD7,1004.0,204.37,32.3,12.6,,2017-01-01 00:02:15,2017-01-01 02:41:16,49.14045,-123.85547,49.14047,-123.85547,CA,Nanaimo,CA,Nanaimo,0 days 02:39:01
139,316030322,0.0,ASCENTE,,CFN7234,,,,,,2017-01-01 00:00:46,2017-01-01 02:39:44,49.29244,-123.12605,49.29245,-123.12605,CA,West End,CA,West End,0 days 02:38:58
140,316001267,5.959589041095892,SKEENA QUEEN,IMO9137090,CFL8497,1012.0,110.0,24.0,2.8,69.0,2017-01-01 00:00:00,2017-01-01 02:43:49,48.75733,-123.44069,48.68939,-123.40966,CA,North Saanich,CA,North Saanich,0 days 02:43:49
141,303656000,0.0,ALASKAN LEGEND,IMO9271432,WDD2074,1024.0,287.25,50.0,18.8,84.0,2017-01-01 00:00:01,2017-01-01 02:36:01,45.56473,-122.72515,45.56473,-122.72513,US,Portland,US,Portland,0 days 02:36:00
142,538004110,0.06521739130434785,AENEAS,IMO9585730,V7VF6,1004.0,229.0,32.26,14.6,70.0,2017-01-01 00:01:13,2017-01-01 02:40:11,49.2874,-123.21498,49.28687,-123.21425,CA,West End,CA,West End,0 days 02:38:58
143,338205376,0.002597402597402597,AVVENTURA,,,1019.0,11.03,3.8,,,2017-01-01 00:01:28,2017-01-01 02:40:38,47.66231,-122.38057,47.66233,-122.38057,US,Seattle,US,Seattle,0 days 02:39:10
144,367741770,0.016,IRISH MIST,,WDI8749,1019.0,,,,,2017-01-01 00:01:18,2017-01-01 02:40:16,47.6285,-122.39003,47.6285,-122.39005,US,Seattle,US,Seattle,0 days 02:38:58
145,366761830,0.0006944444444444446,U S INTREPID,IMO7802536,WDE2670,1001.0,56.39,12.2,4.7,30.0,2017-01-01 00:00:03,2017-01-01 02:40:53,48.52164000000001,-122.61102,48.52163,-122.61102,US,Anacortes,US,Anacortes,0 days 02:40:50
146,367598080,0.02244897959183673,GIT R DUN,,WDH2486,1001.0,10.61,,,,2017-01-01 00:02:54,2017-01-01 02:38:52,46.16645,-123.91612,46.16646,-123.91613,US,Warrenton,US,Warrenton,0 days 02:35:58
147,636090950,0.008,DANUBIA,IMO9258466,A8HZ9,1024.0,228.5,32.23,13.2,,2017-01-01 00:02:29,2017-01-01 02:35:31,37.72948,-122.33613,37.7293,-122.33612,US,Brisbane,US,Brisbane,0 days 02:33:02
148,367671780,0.0,GRACEFUL LADY,,WDH9804,1019.0,18.59,5.3,,,2017-01-01 00:02:11,2017-01-01 02:29:10,47.91791,-122.69062,47.9179,-122.69066,US,Port Ludlow,US,Port Ludlow,0 days 02:26:59
149,338072397,0.0,ICEWEGIAN,,,,16.15,,,,2017-01-01 00:02:58,2017-01-01 02:08:53,48.00288,-122.22071,48.00283,-122.22062,US,Everett,US,Everett,0 days 02:05:55
150,338144032,0.008333333333333333,PAIGE MARIE,,,1019.0,18.11,,,,2017-01-01 00:01:47,2017-01-01 02:25:45,48.51293,-122.60725,48.51292,-122.60725,US,Anacortes,US,Anacortes,0 days 02:23:58
151,338109181,0.005,VENTURE,,,1019.0,,,,,2017-01-01 00:01:52,2017-01-01 02:34:50,48.68068,-123.41526,48.68068,-123.41524,CA,North Saanich,CA,North Saanich,0 days 02:32:58
152,368293000,0.0007352941176470588,ALASKA OCEAN,IMO8030477,KRCT,1001.0,114.6,18.28,3.6,30.0,2017-01-01 00:00:06,2017-01-01 02:39:54,47.63014,-122.38208,47.63011,-122.3821,US,Seattle,US,Seattle,0 days 02:39:48
153,367350790,0.024,HUMPBACK,,WDI8173,1012.0,14.33,5.0,,,2017-01-01 00:02:52,2017-01-01 02:35:50,48.6087,-123.15493,48.60869,-123.15493,US,Friday Harbor,US,Friday Harbor,0 days 02:32:58
154,367504860,0.0,SPIRIT OF BALTO,,WDF9409,1019.0,15.85,,,,2017-01-01 00:02:57,2017-01-01 02:29:53,47.65226,-122.61431,47.65225,-122.61431,US,Tracyton,US,Tracyton,0 days 02:26:56
155,338092719,0.0,FEELIN NAUTI,,,1019.0,17.95,5.5,,,2017-01-01 00:00:32,2017-01-01 02:39:33,45.51003,-122.67217,45.51003,-122.67213,US,Portland,US,Portland,0 days 02:39:01
156,367438060,0.0027027027027027037,DECO BAY,IMO8992780,WDF3274,1002.0,25.82,6.6,,,2017-01-01 00:01:06,2017-01-01 02:31:44,48.7544,-122.50536,48.75442,-122.50538,US,Bellingham,US,Bellingham,0 days 02:30:38
157,366969110,0.0,,,,,,,,,2017-01-01 00:01:34,2017-01-01 02:34:33,43.34568,-124.3208,43.34568,-124.32079,US,Barview,US,Barview,0 days 02:32:59
158,338144542,0.0326530612244898,,,,,,,,,2017-01-01 00:01:54,2017-01-01 02:34:54,47.67879,-122.41058999999998,47.67879,-122.41058999999998,US,Shoreline,US,Shoreline,0 days 02:33:00
159,255805586,0.0,,,,,,,,,2017-01-01 00:01:56,2017-01-01 02:37:56,49.30269000000001,-123.05105,49.30273,-123.0511,CA,North Vancouver,CA,North Vancouver,0 days 02:36:00
160,367491290,0.003846153846153847,,,,,,,,,2017-01-01 00:02:17,2017-01-01 02:41:14,47.62966,-122.33216000000002,47.62966,-122.33215,US,Seattle,US,Seattle,0 days 02:38:57
161,338165129,0.03846153846153845,,,,,,,,,2017-01-01 00:00:04,2017-01-01 02:39:15,42.04684,-124.26701,42.04689000000001,-124.26699,US,Harbor,US,Harbor,0 days 02:39:11
162,366973370,0.0064516129032258064,,,,,,,,,2017-01-01 00:01:16,2017-01-01 01:42:24,48.51103,-122.60842,48.51103,-122.60844,US,Anacortes,US,Anacortes,0 days 01:41:08
163,338196719,0.0019230769230769234,,,,,,,,,2017-01-01 00:02:48,2017-01-01 02:44:47,47.33261,-122.58194,47.33261,-122.58193,US,Gig Harbor,US,Gig Harbor,0 days 02:41:59
164,338151435,0.0,,,,,,,,,2017-01-01 00:02:52,2017-01-01 02:44:50,48.51404,-122.60877,48.51405,-122.60876,US,Anacortes,US,Anacortes,0 days 02:41:58
165,367580860,0.002,,,,,,,,,2017-01-01 00:02:53,2017-01-01 02:41:51,47.24478,-122.43184,47.24478,-122.43181,US,Tacoma,US,Tacoma,0 days 02:38:58
166,338142414,0.05800000000000001,,,,,,,,,2017-01-01 00:00:24,2017-01-01 02:30:22,37.86873,-122.49623,37.86879,-122.49622,US,Marin City,US,Marin City,0 days 02:29:58
167,367615820,0.003472222222222222,,,,,,,,,2017-01-01 00:00:01,2017-01-01 02:40:56,46.2701,-123.94717,46.27011,-123.94711,US,Warrenton,US,Warrenton,0 days 02:40:55
168,367008820,1.5906474820143883,,,,,,,,,2017-01-01 00:00:07,2017-01-01 02:42:17,37.77468,-122.38368,37.82139,-122.44852,US,San Francisco,US,Sausalito,0 days 02:42:10
169,316020067,0.0072992700729927,SHUSWAP,IMO9632650,,1025.0,17.68,8.61,3.9,,2017-01-01 00:00:08,2017-01-01 02:43:25,49.15457,-122.96204,49.15459,-122.96201,CA,Delta,CA,Delta,0 days 02:43:17
170,366753000,4.6148148148148165,JAMIE LEE,,WDG2927,1012.0,18.68,5.2,,,2017-01-01 00:01:21,2017-01-01 02:37:06,37.75743,-122.34475,37.79157,-122.29652,US,San Francisco,US,Oakland,0 days 02:35:45
171,367156670,3.7525000000000013,,,,,,,,,2017-01-01 00:00:08,2017-01-01 02:40:13,48.72055,-122.68098,48.72057,-122.68099,US,Marietta,US,Marietta,0 days 02:40:05
172,636092230,10.849650349650352,,,,,,,,,2017-01-01 00:00:00,2017-01-01 02:42:36,46.22288,-124.12817,46.19179000000001,-124.80383,US,Long Beach,US,Long Beach,0 days 02:42:36
173,338182705,0.003125,CONTANGO,,,1019.0,11.37,,,,2017-01-01 00:01:02,2017-01-01 02:34:01,47.64519,-122.31175,47.6452,-122.31177,US,Seattle,US,Seattle,0 days 02:32:59
174,338044878,0.0027027027027027037,GRECIAN FORMULA,,,1019.0,9.14,,,,2017-01-01 00:01:45,2017-01-01 02:34:45,37.66393,-122.38117,37.66392000000001,-122.38115,US,Brisbane,US,Brisbane,0 days 02:33:00
175,367665080,0.028571428571428574,,,,,,,,,2017-01-01 00:02:20,2017-01-01 02:35:17,47.62986,-122.39338,47.62985,-122.39337,US,Seattle,US,Seattle,0 days 02:32:57
176,316033273,0.0,,,,,,,,,2017-01-01 00:03:23,2017-01-01 01:45:21,48.42289,-123.37076,48.42289,-123.37075,CA,Victoria,CA,Victoria,0 days 01:41:58
177,367017270,0.05918367346938778,,,,,,,,,2017-01-01 00:00:34,2017-01-01 02:36:29,47.60076,-122.33729,47.60076,-122.33727,US,Seattle,US,Seattle,0 days 02:35:55
178,311015700,0.0225,CLIPPER LIS,IMO9515723,C6V2065,70.0,169.0,28.0,5.9,70.0,2017-01-01 00:00:34,2017-01-01 02:39:31,49.2925,-123.23417,49.29167,-123.23317,CA,West Vancouver,CA,West End,0 days 02:38:57
179,338085238,0.0,,,,,,,,,2017-01-01 00:01:42,2017-01-01 02:40:40,46.17151,-123.05458,46.1715,-123.05457,US,West Longview,US,West Longview,0 days 02:38:58
180,367460260,0.0,,,,,,,,,2017-01-01 00:01:55,2017-01-01 02:37:54,48.52852,-122.99901,48.52852,-122.99903,US,Friday Harbor,US,Friday Harbor,0 days 02:35:59
181,338085242,0.002941176470588236,,,,,,,,,2017-01-01 00:02:15,2017-01-01 02:29:16,46.20733,-123.38738,46.20733,-123.38737,US,Cathlamet,US,Cathlamet,0 days 02:27:01
182,367014560,0.08952380952380935,BALAENA,IMO7051450,WDC3811,1002.0,30.24,9.1,,30.0,2017-01-01 00:00:04,2017-01-01 02:34:20,47.65638,-122.36671,47.65633,-122.36668,US,Seattle,US,Seattle,0 days 02:34:16
183,366980250,0.06423357664233567,BRIAN S,IMO8841943,WCP9410,1025.0,30.05,8.84,3.5,31.0,2017-01-01 00:00:08,2017-01-01 02:36:06,48.13625,-123.4614,48.13627,-123.46138,US,Port Angeles,US,Port Angeles,0 days 02:35:58
184,367655450,0.004878048780487805,SALISH SEA,,WDH8177,,,,,,2017-01-01 00:02:24,2017-01-01 02:35:24,47.67993,-122.40655,47.67995,-122.40651,US,Shoreline,US,Shoreline,0 days 02:33:00
185,354855000,0.05957446808510641,UNIWELL,IMO9309643,3EGP,1004.0,189.98,32.26,12.0,70.0,2017-01-01 00:00:01,2017-01-01 02:36:01,45.63461,-122.70958,45.63454,-122.70964,US,Vancouver,US,Vancouver,0 days 02:36:00
186,367602150,0.008888888888888889,MARANATHA,,WDH2879,1019.0,22.62,7.2,,,2017-01-01 00:00:07,2017-01-01 02:33:03,47.62816,-122.39522,47.62814,-122.39518,US,Seattle,US,Seattle,0 days 02:32:56
187,316021595,0.0,CAPTAIN GODDARD MSM,IMO9586112,CGNG,1018.0,39.68,6.99,3.8,,2017-01-01 00:00:19,2017-01-01 02:33:17,48.65335,-123.45074,48.65334,-123.45076,CA,North Saanich,CA,North Saanich,0 days 02:32:58
188,538006058,0.07380952380952384,CLIPPER KYTHIRA,IMO9663116,V7JJ2,1004.0,199.9,,,,2017-01-01 00:00:25,2017-01-01 02:36:19,49.29775,-123.19752,49.29708,-123.19634,CA,West End,CA,West End,0 days 02:35:54
189,366948190,0.14923076923076914,ALASKAN FRONTIER,IMO9244659,WDB7815,1024.0,287.25,50.0,18.8,81.0,2017-01-01 00:00:06,2017-01-01 02:34:43,48.85775,-122.75655,48.86015,-122.75725,US,Birch Bay,US,Birch Bay,0 days 02:34:37
190,367133160,7.503149606299213,TECUMSEH,IMO7511503,WTW9257,1025.0,37.34,10.37,4.2,31.0,2017-01-01 00:00:06,2017-01-01 02:32:56,45.64751,-125.0281,45.85652,-124.68246,US,Rockaway Beach,US,Cannon Beach,0 days 02:32:50
191,367007870,0.07391304347826091,HENRY SAUSE,IMO7530078,WTW9259,1025.0,30.28,7.93,4.2,32.0,2017-01-01 00:00:28,2017-01-01 02:30:30,48.74474,-122.49545,48.74475,-122.49543,US,Bellingham,US,Bellingham,0 days 02:30:02
192,366904000,0.1576923076923077,VISION,IMO9542609,WDF6306,1025.0,41.15,12.8,5.8,31.0,2017-01-01 00:01:29,2017-01-01 02:34:27,48.60206,-122.54278,48.60206,-122.54288,US,Anacortes,US,Anacortes,0 days 02:32:58
193,319028400,0.08775510204081638,FOUR DIAMOND,IMO9416446,ZGBO4,1004.0,180.01,30.0,9.8,79.0,2017-01-01 00:00:23,2017-01-01 02:27:22,37.72867,-122.32700000000001,37.72867,-122.3265,US,Brisbane,US,Brisbane,0 days 02:26:59
194,366344650,0.00851063829787234,SEA FURY,,WBL7992,1001.0,15.09,4.9,,,2017-01-01 00:02:17,2017-01-01 02:32:15,47.33522,-122.58842,47.33521,-122.58842,US,Gig Harbor,US,Gig Harbor,0 days 02:29:58
195,367480130,0.0039215686274509795,R PARADISE,,WDF7008,1019.0,24.08,6.7,,,2017-01-01 00:02:21,2017-01-01 02:32:18,45.86364,-122.79543,45.86364,-122.79543,US,Saint Helens,US,Saint Helens,0 days 02:29:57
196,338169116,0.0020408163265306124,,,,,,,,,2017-01-01 00:02:26,2017-01-01 02:41:25,47.62907,-122.39257,47.62906,-122.39257,US,Seattle,US,Seattle,0 days 02:38:59
197,316003289,0.0,PRINCESS SUPERIOR,IMO7343669,CZ4348,1004.0,117.9,20.2,5.4,,2017-01-01 00:00:04,2017-01-01 02:35:42,49.14392,-123.03457,49.14391,-123.03457,CA,Ladner,CA,Ladner,0 days 02:35:38
198,316052000,0.0,SIR WILFRID LAURIER,IMO8320456,CGJK,1018.0,82.96,16.24,6.1,51.0,2017-01-01 00:01:06,2017-01-01 02:31:03,48.42048,-123.38875,48.42047,-123.38875,CA,Victoria,CA,Victoria,0 days 02:29:57
199,636012707,0.0,YM CYPRESS,IMO9224489,A8HD4,1004.0,274.69,40.0,14.0,70.0,2017-01-01 00:00:47,2017-01-01 02:36:45,47.27048,-122.41792,47.27052,-122.4179,US,Tacoma,US,Tacoma,0 days 02:35:58
200,316001234,4.627692307692311,HOWE SOUND QUEEN,IMO6418546,CY3842,1012.0,73.46,18.45,3.2,,2017-01-01 00:00:03,2017-01-01 02:41:53,48.88132,-123.57382,48.87323,-123.60702,CA,North Cowichan,CA,North Cowichan,0 days 02:41:50
201,316013711,0.0,CFAV GLENDYNE,,CGNF,,29.0,,,,2017-01-01 00:00:05,2017-01-01 02:42:42,48.43147,-123.37628,48.43145,-123.37628,CA,Victoria,CA,Victoria,0 days 02:42:37
202,367445470,0.002205882352941177,CAPE GREIG,IMO8856613,WDF3906,1002.0,54.5,9.2,,30.0,2017-01-01 00:00:01,2017-01-01 02:36:52,47.65933,-122.37942,47.65933,-122.37941,US,Seattle,US,Seattle,0 days 02:36:51
203,367481640,0.008888888888888889,DECEPTION,,WDF7154,1019.0,15.24,4.7,,,2017-01-01 00:02:24,2017-01-01 02:35:19,48.67774,-123.19846,48.67775,-123.19846,CA,North Saanich,CA,North Saanich,0 days 02:32:55
204,316020066,0.003846153846153847,SOUTHERN COMFORT II,,,,,,,,2017-01-01 00:02:03,2017-01-01 02:29:03,49.29195,-122.88204,49.29194,-122.88203,CA,Port Moody,CA,Port Moody,0 days 02:27:00
205,316011407,0.002272727272727273,COASTAL RENAISSANCE,IMO9332755,CFN4888,1012.0,159.99,28.2,5.8,,2017-01-01 00:01:36,2017-01-01 02:31:34,49.00646,-123.13264,49.00642,-123.13262,US,Point Roberts,US,Point Roberts,0 days 02:29:58
206,316005651,1.46694214876033,SMIT PRIDE,,,52.0,,,,52.0,2017-01-01 00:00:00,2017-01-01 02:41:39,49.19987,-122.91082,49.18128,-122.91825,CA,New Westminster,CA,New Westminster,0 days 02:41:39
207,316024153,0.011627906976744186,LADY SUZANNE,,,,13.38,4.5,1.9,,2017-01-01 00:01:18,2017-01-01 02:40:32,49.29179,-123.12605,49.29182,-123.12607,CA,West End,CA,West End,0 days 02:39:14
208,366982330,0.6968253968253969,POINT VICENTE,IMO7531840,WDB9763,1025.0,32.03,10.98,4.1,52.0,2017-01-01 00:00:03,2017-01-01 02:41:30,37.90622000000001,-122.36227,37.90558,-122.37174,US,Richmond,US,Richmond,0 days 02:41:27
209,316003447,0.03185185185185186,SNOW DRIFT,IMO7823023,CZ4108,1001.0,24.31,7.01,2.7,30.0,2017-01-01 00:00:02,2017-01-01 02:39:32,49.11971,-123.16771,49.11968,-123.16769,CA,Richmond,CA,Richmond,0 days 02:39:30
210,316001236,5.152631578947369,KAHLOKE,IMO7330595,CZ3845,1012.0,54.72,14.18,1.4,,2017-01-01 00:00:35,2017-01-01 02:11:36,49.50742,-124.70253999999998,49.51027,-124.70416000000002,CA,Port Alberni,CA,Port Alberni,0 days 02:11:01
211,316014014,0.07164179104477614,TAKAYA,,VG2773,53.0,14.85,5.0,2.1,53.0,2017-01-01 00:00:02,2017-01-01 02:42:49,49.28634,-123.1005,49.28631,-123.10045,CA,West End,CA,West End,0 days 02:42:47
212,367332090,0.1695652173913043,MISS PACIFIC,IMO8036562,WDE2961,1001.0,23.05,7.32,,,2017-01-01 00:02:16,2017-01-01 02:38:17,42.04604000000001,-124.26626,42.04596,-124.26637,US,Harbor,US,Harbor,0 days 02:36:01
213,316003483,0.010714285714285716,ARCTIC TAGLU,IMO7601774,CZ7210,1025.0,33.53,10.83,4.0,52.0,2017-01-01 00:00:05,2017-01-01 02:43:53,49.13925,-123.04522,49.13927,-123.04523,CA,Ladner,CA,Ladner,0 days 02:43:48
214,338101223,0.0,PORPOISE,,,1019.0,,,,,2017-01-01 00:00:25,2017-01-01 02:39:23,48.67945,-123.41269,48.67947,-123.41272,CA,North Saanich,CA,North Saanich,0 days 02:38:58
215,316033236,0.023076923076923075,THE RELIC,,,,,,,,2017-01-01 00:02:59,2017-01-01 02:38:56,48.37401,-123.71895,48.37401,-123.71894,CA,Sooke,CA,Sooke,0 days 02:35:57
216,316031261,0.024,MISS TEMPER TANTRUM,,,,,,,,2017-01-01 00:00:40,2017-01-01 02:39:36,48.37407,-123.71887,48.37405,-123.71886,CA,Sooke,CA,Sooke,0 days 02:38:56
217,367583860,0.0,ZIBA,,WDG9058,1019.0,12.89,,,,2017-01-01 00:02:17,2017-01-01 02:35:15,48.51377,-122.60747,48.51375,-122.60745,US,Anacortes,US,Anacortes,0 days 02:32:58
218,367384460,0.0025,MAVERICK,IMO8855073,WDE6757,1001.0,25.21,7.32,,,2017-01-01 00:01:04,2017-01-01 02:38:19,46.18842,-123.86222,46.18841,-123.86218999999998,US,Astoria,US,Astoria,0 days 02:37:15
219,564748000,0.0,RUBY INDAH,IMO9172416,9VND,1004.0,229.03,36.5,12.8,70.0,2017-01-01 00:01:45,2017-01-01 02:43:47,49.30445,-123.05981,49.30432,-123.05996,CA,North Vancouver,CA,North Vancouver,0 days 02:42:02
220,338187822,0.05555555555555555,COUNTING COUP,,,1001.0,,,,,2017-01-01 00:01:47,2017-01-01 02:32:01,48.06249,-123.0396,48.0625,-123.03959,US,Sequim,US,Sequim,0 days 02:30:14
221,367002170,7.407586206896551,EDWARD BRUSCO,IMO7200051,WDC3064,1025.0,35.14,9.5,4.5,,2017-01-01 00:01:13,2017-01-01 02:43:39,46.13729,-123.01437,46.19007,-123.42987,US,West Longview,US,Cathlamet,0 days 02:42:26
222,366938510,0.0,KLIHYAM,IMO7644271,WDB7218,1025.0,36.04,10.36,5.3,,2017-01-01 00:02:25,2017-01-01 02:35:20,37.76342,-122.38479,37.76343,-122.38478,US,San Francisco,US,San Francisco,0 days 02:32:55
223,367047270,0.001960784313725489,LIBERTY,,WDC5845,1025.0,31.61,10.4,,31.0,2017-01-01 00:02:35,2017-01-01 02:35:35,45.64737,-122.74127,45.64735,-122.74128,US,Lake Shore,US,Lake Shore,0 days 02:33:00
224,368206000,0.012213740458015269,MISS SARAH,IMO8942034,WDD9129,1001.0,28.68,8.23,,30.0,2017-01-01 00:00:06,2017-01-01 02:40:06,42.04662,-124.26684,42.04664,-124.26686,US,Harbor,US,Harbor,0 days 02:40:00
225,338166816,0.02325581395348837,BLOWN AWAY II,,,1019.0,11.28,,,,2017-01-01 00:00:19,2017-01-01 02:36:32,47.68205,-122.4058,47.681999999999995,-122.40587,US,Shoreline,US,Shoreline,0 days 02:36:13
226,367617610,0.01875,PAU HANA,,WDH4426,1019.0,15.85,,,,2017-01-01 00:00:22,2017-01-01 02:39:21,47.68017,-122.40902,47.68016,-122.40899,US,Shoreline,US,Shoreline,0 days 02:38:59
227,316026173,0.05263157894736843,JACOB HUNTER,,CFK9233,,,,,,2017-01-01 00:00:24,2017-01-01 02:27:21,48.66889000000001,-123.41301,48.66889000000001,-123.413,CA,North Saanich,CA,North Saanich,0 days 02:26:57
228,368311000,0.0014814814814814814,MISS TAMMY,,WDG2944,1012.0,27.83,6.0,,,2017-01-01 00:01:18,2017-01-01 02:43:39,37.79045,-122.28805,37.79049000000001,-122.28804,US,Oakland,US,Oakland,0 days 02:42:21
229,636013521,7.779069767441863,APL MINNESOTA,IMO9350018,A8NM5,1004.0,293.18,40.0,14.0,70.0,2017-01-01 00:00:01,2017-01-01 02:41:36,37.798,-122.32273,37.7819,-122.58483,US,Emeryville,US,Tamalpais Valley,0 days 02:41:35
230,366998680,0.0,PATRIOT,IMO8332473,WDC2859,1025.0,28.96,10.37,3.6,52.0,2017-01-01 00:00:04,2017-01-01 00:36:23,38.04306,-122.13202,38.04304000000001,-122.132,US,Martinez,US,Martinez,0 days 00:36:19
231,366798280,0.04214285714285712,CROSS POINT,,WDA3423,1025.0,19.51,8.8,,31.0,2017-01-01 00:00:09,2017-01-01 02:39:16,47.53539,-122.32543,47.53535,-122.32546,US,White Center,US,White Center,0 days 02:39:07
232,367494020,0.012765957446808512,VIKING,IMO7309780,WDF8358,1001.0,27.74,6.41,,30.0,2017-01-01 00:00:03,2017-01-01 02:40:53,48.52083,-122.61747,48.52081,-122.61743,US,Anacortes,US,Anacortes,0 days 02:40:50
233,367134000,8.560714285714287,OVERSEAS LOS ANGELES,IMO9353539,WABS,1024.0,183.2,32.2,12.2,80.0,2017-01-01 00:00:09,2017-01-01 02:39:18,37.59802,-123.00919,37.63493,-123.44362,US,Bolinas,US,Inverness,0 days 02:39:09
